survived,pclass,sex,age,sibsp,parch,fare,alone,embarked_C,embarked_Q,embarked_S
1,-0.3693648410115938,-1.3555735383351195,-0.003255759361429436,0.8102200324595066,0.0,0.0954164367952591,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,-0.3347850840509874,-0.6025119615158758,0.0,-0.539655322480331,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,-0.5005497463957664,-0.6025119615158758,0.0,-0.4397145682398693,0.8119223343984152,2.0745051044939435,-0.3075623426146228,-1.6238025415294657
1,-1.5661069258891576,-1.3555735383351195,-0.8320790710853244,-0.6025119615158758,0.0,0.10925611598008794,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-1.5661069258891576,0.7376951317802901,0.6598028900176865,0.8102200324595066,0.0,1.4192967965159125,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,0.8273772438659699,0.7376951317802901,-1.0807260646024928,-0.6025119615158758,0.0,-0.7244758599316649,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-1.5661069258891576,0.7376951317802901,-0.4176674152233769,-0.6025119615158758,0.0,2.0316232164746784,0.8119223343984152,2.0745051044939435,-0.3075623426146228,-1.6238025415294657
0,0.8273772438659699,-1.3555735383351195,-0.08613809053381893,-0.6025119615158758,0.0,-0.42994423348178334,-1.2316448970959013,2.0745051044939435,-0.3075623426146228,-1.6238025415294657
1,0.8273772438659699,-1.3555735383351195,-0.5834320775681558,-0.6025119615158758,0.0,-0.7961266098800885,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
1,0.8273772438659699,-1.3555735383351195,-0.4176674152233769,0.8102200324595066,0.0,-0.4004280521776055,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,0.8273772438659699,0.7376951317802901,-0.8320790710853244,-0.6025119615158758,0.0,-0.8449782836705185,0.8119223343984152,-0.4820426798824101,3.2513733362117265,-1.6238025415294657
0,-0.3693648410115938,0.7376951317802901,-0.9149614022577138,-0.6025119615158758,0.0,-0.612932833165976,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,-0.8320790710853244,0.8102200324595066,0.0,0.6205719300423816,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
1,0.8273772438659699,0.7376951317802901,-0.16902042170620843,-0.6025119615158758,0.0,-0.7938892032204868,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,0.8273772438659699,-1.3555735383351195,-1.6609023828092193,2.222952026434889,0.0,0.5045492047901105,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,0.6183617244314917,-0.6025119615158758,0.0,0.0954164367952591,-1.2316448970959013,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,1.074214545879634,-0.6025119615158758,0.0,-0.539655322480331,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
0,-0.3693648410115938,0.7376951317802901,1.8201555264311393,-0.6025119615158758,0.0,-0.5628598675307852,0.8119223343984152,-0.4820426798824101,-0.3075623426146228,0.6158384251930635
